Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Mobile Phone,Apple,47EBFB9E,Military pick quality well fund finally spend them black discover fight.,144606,2024-04-16,2024-05-23,9,Vicki Tapia,Lake Lindabury,East,,MediaTek Helio,16GB,64GB,
Mobile Phone,Huawei,72463F92,Building force cover nearly better blue firm sign black rich nor.,194221,2023-04-03,2023-05-02,8,Mr. Michael Baker,West Williammouth,East,,Snapdragon 7 Gen,16GB,64GB,
Mobile Phone,Vivo,0068683E,Future relate list task increase walk challenge.,117267,2023-05-12,2023-06-05,6,Erin Garcia,New Ian,West,,MediaTek Helio,16GB,1TB,
Mobile Phone,Samsung,3C868247,Term audience between we page figure business.,96523,2023-12-31,2024-02-10,10,Kaylee Hoffman,South Thomas,West,,MediaTek Dimensity,6GB,64GB,
Mobile Phone,OnePlus,7D806D41,Catch one special rule hope management month yeah lose head team.,29520,2024-04-12,2024-06-03,1,Amy Le,Lake Robert,East,,MediaTek Dimensity,12GB,128GB,
Mobile Phone,iQOO,1BA44B65,Position feel security evidence off second focus safe.,51967,2023-12-07,2024-01-22,6,Timothy Potter,New Aaronfort,East,,MediaTek Helio,32GB,512GB,
Mobile Phone,HP,B44166AA,Action forget find watch letter clear consumer then attention interesting actually activity.,64658,2024-03-04,2024-05-02,4,David Cooley,Jasonport,West,,MediaTek Dimensity,8GB,128GB,
Mobile Phone,Huawei,98E61520,International than catch thus soldier Mrs something.,65293,2024-11-04,2024-11-17,9,Cassie Gray,Johnsonville,Central,,Snapdragon 8 Gen,12GB,512GB,
Mobile Phone,Motorola,72D526A2,Carry brother leave on risk forward where brother space long old moment.,101189,2023-11-29,2024-01-12,8,David Jackson,Jacksonbury,East,,Apple A-Series,8GB,256GB,
Mobile Phone,Motorola,12EB6A9F,Second company hotel top act book decide.,138420,2024-05-21,2024-07-12,3,Molly Kemp,Davidfurt,South,,Snapdragon 7s,12GB,1TB,
Mobile Phone,Redmi,4B0CFC44,Form win face specific serious ever truth born throughout.,24339,2024-05-25,2024-06-09,3,Teresa Allen,Williamsport,East,,Apple A-Series,6GB,64GB,
Mobile Phone,Microsoft,8AAA6751,Again inside long structure care finally health dream rule all forget dog me.,15311,2023-11-17,2023-11-25,9,Krista Rios,South Garyside,South,,Apple A-Series,8GB,1TB,
Mobile Phone,iQOO,EC894BCD,Popular during leave material if style address attack control decide step.,144832,2023-10-19,2023-10-21,7,Sean Burnett,North Richardmouth,Central,,Samsung Exynos,12GB,128GB,
Mobile Phone,Asus,B8D1C517,Value staff record reason past vote section provide art very admit into quality.,52854,2023-12-07,2024-01-16,10,Patricia Casey,Heathertown,Central,,Apple A-Series,32GB,256GB,
Mobile Phone,Dell,2AAC37CA,He high begin reality third growth language.,75949,2024-06-14,2024-07-23,8,Scott Barker,Lake John,North,,Snapdragon 7 Gen,4GB,256GB,
Mobile Phone,Microsoft,ECA2CDB3,Practice apply career general stuff she both between card arm.,6416,2024-01-26,2024-02-16,1,Matthew Jackson,Jamesborough,Central,,Samsung Exynos,12GB,1TB,
Mobile Phone,Huawei,594AC70E,Employee force in recently continue state.,190242,2023-04-14,2023-05-02,5,Danielle Gonzalez,South Karen,West,,MediaTek Dimensity,32GB,256GB,
Mobile Phone,Vivo,916AC30A,Worry consider order happy fine hear crime marriage against cold.,85796,2024-10-02,2024-10-10,3,Jessica Ortiz,Christopherfurt,West,,Apple A-Series,4GB,256GB,
Mobile Phone,Samsung,B7B1B64B,North really join defense manager yard western seek job.,166078,2023-03-29,2023-04-04,4,Aaron Williams,North Christopherside,West,,Snapdragon 7 Gen,6GB,128GB,
Mobile Phone,Oppo,3A7AB4C8,Apply budget north resource remember card answer anyone ready care lose stop how.,60338,2024-09-20,2024-11-04,1,Kevin Morris,North Tammy,East,,MediaTek Helio,6GB,64GB,
Mobile Phone,Nokia,42E992D8,Argue adult second suddenly hot billion other attack.,111417,2024-01-06,2024-02-18,7,Andrew Ware,West Juliachester,West,,MediaTek Dimensity,32GB,64GB,
Mobile Phone,Acer,4CADCE7D,Site several serve pass either free change ball glass human fast.,190357,2025-03-17,2025-04-12,8,Andrew Wilson,Cobbfort,West,,MediaTek Helio,8GB,256GB,
Mobile Phone,Sony,7A630C20,Increase nation discussion evidence city important occur involve inside Mrs end remain.,43281,2024-09-21,2024-11-14,8,Valerie Berry,North Andrewview,East,,Apple A-Series,8GB,128GB,
Mobile Phone,Dell,A539AA99,Executive price black nation have kind hair change style one program.,141993,2024-12-14,2024-12-17,4,Vincent Ellis,East Bryan,North,,Apple A-Series,4GB,512GB,
Mobile Phone,iQOO,1DC046FB,Successful individual eat visit account move short management point research window.,79377,2024-05-11,2024-07-07,2,Richard Turner,East Jasonland,West,,Apple A-Series,32GB,256GB,
Mobile Phone,Apple,55BB452A,Line very rest success garden never quality cause same.,120987,2023-11-09,2023-12-16,8,Adam Anderson,Obrienmouth,North,,MediaTek Dimensity,8GB,128GB,
Mobile Phone,Redmi,B37FCE9A,Vote serious cold my party compare garden off three.,69542,2023-08-17,2023-09-14,3,Eduardo Day,Robinsonton,South,,MediaTek Dimensity,8GB,128GB,
Mobile Phone,iQOO,4F38C42B,Through meet use of however southern man.,86123,2024-12-14,2024-12-18,10,Amanda Johnson,Sydneyshire,Central,,Apple A-Series,32GB,256GB,
Mobile Phone,Google,99739D38,Little degree along remain now term push around have half.,90693,2024-06-18,2024-08-07,6,Raymond Davis,Nancymouth,West,,Snapdragon 8 Gen,6GB,128GB,
Mobile Phone,Lenovo,468233D1,Scene they hospital child item turn in power believe.,129110,2024-07-11,2024-07-19,4,Tristan Fernandez,Hansenshire,North,,Snapdragon 7s,4GB,256GB,
Mobile Phone,Oppo,4BE8177F,Star stock ok market they soldier thought song style reach table.,85194,2023-10-18,2023-12-09,1,Danielle Gray,Port Ryan,West,,Apple A-Series,6GB,64GB,
Mobile Phone,Oppo,08E1CC5E,Professor financial perform southern throw window.,70391,2024-03-24,2024-05-15,8,Sarah Collins,Wongbury,North,,Snapdragon 7 Gen,4GB,512GB,
Mobile Phone,Asus,ADAE7E66,Remember office admit night evening explain federal feel.,161458,2023-05-28,2023-07-07,6,Amber Hernandez,Myersfurt,South,,Snapdragon 7s,12GB,1TB,
Mobile Phone,Lenovo,F42E3F74,Red hand commercial sure capital hundred bill sing better clearly business.,105360,2024-11-23,2024-12-25,2,Dustin Erickson,East Diana,East,,MediaTek Dimensity,12GB,64GB,
Mobile Phone,Lenovo,394AB981,War town just manager move TV nature young.,128283,2023-09-25,2023-11-19,7,Keith Rodriguez,West Ashleyville,West,,Samsung Exynos,6GB,64GB,
Mobile Phone,Apple,30E1D1B4,Trade despite bed movement PM sport market amount.,184225,2024-04-20,2024-06-10,5,Jose Sheppard,East Joseph,West,,Samsung Exynos,4GB,64GB,
Mobile Phone,Vivo,C76DF6AA,Ready within surface strategy why animal.,142771,2023-12-27,2024-02-05,2,Michelle Walters,Mooreland,Central,,Snapdragon 7s,32GB,128GB,
Mobile Phone,Redmi,FB693A51,Newspaper enter ahead reduce across final purpose book nor idea quickly.,22739,2025-01-08,2025-02-20,6,Marcus Becker,Timothyfort,Central,,Apple A-Series,6GB,64GB,
Mobile Phone,Toshiba,C809546B,Religious lot condition state cut after change.,124766,2024-08-03,2024-08-30,1,Maria Ritter,Jasonberg,South,,MediaTek Helio,32GB,64GB,
Mobile Phone,Oppo,E67B076C,Officer issue degree future mouth claim identify.,60313,2023-09-01,2023-09-20,5,James Pineda,Curtisfort,West,,MediaTek Helio,4GB,256GB,
Mobile Phone,Oppo,2EB330D0,Rock marriage choose eight Republican determine list often six meeting woman.,98653,2024-03-28,2024-05-20,4,Christian Turner,Fordton,West,,Samsung Exynos,6GB,512GB,
Mobile Phone,Acer,06CD6DEB,Star half establish section generation new yard.,138240,2024-11-22,2024-12-24,9,Jamie Martin,Lake Donnatown,North,,Snapdragon 7 Gen,32GB,512GB,
Mobile Phone,Oppo,E1F049C3,Fall machine husband maintain happen expert which else record.,73450,2024-01-25,2024-03-13,9,Molly Jackson,Port Ginaton,West,,Snapdragon 7 Gen,16GB,1TB,
Mobile Phone,HP,713460E0,Treat population hit list manager skill he.,74195,2024-06-24,2024-08-11,6,Zachary Roth,Rodneyside,South,,Samsung Exynos,16GB,512GB,
Mobile Phone,Dell,E8D4FE98,Game worker parent prove politics pass million short.,70771,2024-10-17,2024-11-05,6,Lisa Glass,Joanside,West,,Samsung Exynos,32GB,64GB,
Mobile Phone,Microsoft,E937C35A,Control gas choose report study themselves successful our paper safe appear reality.,83610,2024-11-27,2024-12-20,10,Tammy Davis,Courtneytown,South,,Apple A-Series,6GB,1TB,
Mobile Phone,Nokia,4E91B20C,Left contain cup change professional suggest outside would government later pay company.,95401,2024-01-17,2024-03-06,9,Jillian Woods,Markfort,North,,Snapdragon 7s,6GB,1TB,
Mobile Phone,Toshiba,B16F4E5D,Stand network letter first film painting admit measure step some remain number.,165666,2024-12-22,2024-12-23,5,Victoria Roberts,Port William,North,,Samsung Exynos,4GB,64GB,
Mobile Phone,Oppo,A3B0BD41,Pull building partner standard their chair under until.,153104,2024-11-10,2024-11-29,3,Janet Hodges,West Michelleville,North,,Snapdragon 7 Gen,12GB,128GB,
Mobile Phone,Nokia,40467A31,Wait actually drug relate father police also similar recognize.,27640,2025-03-12,2025-03-30,9,Mark Turner,Blakeland,North,,Snapdragon 7 Gen,32GB,512GB,
Mobile Phone,Microsoft,2E1C7171,Use within road indicate article provide factor step ball world scientist.,88855,2023-09-19,2023-11-01,6,Jeffrey Schultz,Kimberlyberg,North,,MediaTek Helio,6GB,256GB,
Mobile Phone,Acer,2F0C1FD3,Finally send money health enter wide agent safe past.,139300,2023-07-15,2023-08-28,5,Dennis Ramirez,Perrytown,North,,Snapdragon 7s,12GB,512GB,
Mobile Phone,iQOO,281F0851,Everything improve protect generation issue subject something again ground product pressure.,128577,2024-11-15,2024-11-20,6,Rachel Potter,Barnesview,North,,Snapdragon 7s,32GB,1TB,
Mobile Phone,Google,120DA5BE,Machine serious oil ahead him son certainly.,36362,2023-07-20,2023-07-28,4,Matthew Chapman,South Kathyside,South,,MediaTek Dimensity,16GB,256GB,
Mobile Phone,Nokia,19B48C0D,Allow enter final teacher herself their citizen black use again wife goal with.,190303,2024-11-29,2024-12-14,9,Erin Johnson,Shahmouth,Central,,MediaTek Dimensity,16GB,1TB,
Mobile Phone,OnePlus,F3564B9E,Keep data water send ago energy should teach.,146778,2023-09-25,2023-11-18,3,Marcus Rodriguez,Lake Christopher,West,,Snapdragon 8 Gen,6GB,64GB,
Mobile Phone,HP,91BE3E03,Step road wide mean travel at.,171285,2023-07-24,2023-08-29,7,Christopher Reyes,Denisechester,West,,Apple A-Series,8GB,128GB,
Mobile Phone,Microsoft,34346912,Among serve table thus town them eight free detail.,111555,2024-04-03,2024-05-30,8,Donna Johnson,East Lindseyview,South,,MediaTek Dimensity,12GB,256GB,
Mobile Phone,Redmi,135EBEA8,Themselves change look simple set tonight notice between enjoy despite.,146735,2023-07-14,2023-09-02,9,Mr. George Reynolds DDS,Richardfort,East,,Snapdragon 7 Gen,12GB,1TB,
Mobile Phone,Huawei,55B3B32D,Know them oil check only sea method there floor year reveal.,116395,2023-05-17,2023-06-24,1,Valerie Chen,Cindyview,South,,MediaTek Dimensity,32GB,128GB,
Mobile Phone,Realme,C0A7AEC4,Arm type manage rather imagine whatever really beyond kind relationship here.,40993,2024-11-04,2024-11-12,7,Teresa Miller,New Christineshire,North,,MediaTek Helio,8GB,64GB,
Mobile Phone,Google,BE1E84D7,As blood movement join various compare Mrs.,105137,2024-07-27,2024-09-24,2,Kimberly Allen,Hodgeview,South,,Snapdragon 8 Gen,12GB,128GB,
Mobile Phone,Acer,3BF9E202,What television off walk about action wear according then cultural organization far.,56479,2023-07-22,2023-08-02,5,Diane Barton,East Alanstad,East,,Apple A-Series,16GB,256GB,
Mobile Phone,Huawei,BD618A0E,Seat provide lay discuss site final opportunity positive yet.,50276,2023-07-27,2023-08-06,10,Brian Hayes,Jaredchester,South,,Snapdragon 7s,6GB,256GB,
Mobile Phone,Dell,D298F487,Court too speech sign who assume property current.,70257,2023-11-05,2023-12-25,2,Michelle Roberts,Skinnerbury,West,,Apple A-Series,4GB,1TB,
Mobile Phone,Asus,36DA3C2F,Year physical board best authority time teach tonight military far.,101288,2024-04-09,2024-04-11,2,Nicole Daugherty,Loganhaven,Central,,MediaTek Dimensity,6GB,64GB,
Mobile Phone,Lenovo,1F654A2A,Always station high upon road answer top wrong campaign Mr ask tonight.,138146,2023-10-02,2023-11-13,9,Joshua Chase,Michellechester,North,,MediaTek Helio,6GB,512GB,
Mobile Phone,Oppo,DC2E340D,Product hour cost difference five artist.,88156,2024-07-19,2024-09-10,1,Spencer Peterson,Edwinhaven,Central,,MediaTek Dimensity,4GB,256GB,
Mobile Phone,Acer,5DDD5420,Environmental method door civil lay system impact.,56251,2023-11-23,2023-12-31,3,Shannon Perez,New Donnaberg,North,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,Toshiba,9072DC71,Recognize article computer perhaps parent imagine hour air today common high individual west.,199873,2024-06-04,2024-07-27,7,Rebecca Roberts,West Joshua,South,,Apple A-Series,16GB,128GB,
Mobile Phone,OnePlus,D1A790DF,Threat end computer meeting surface employee street family dinner different own strong stock.,83838,2023-10-03,2023-10-10,1,Amy Perez,South Andrea,North,,Samsung Exynos,6GB,128GB,
Mobile Phone,Nokia,D9B81878,Hour economy in maybe unit lose building risk compare perform final also oil.,144333,2023-07-25,2023-07-27,1,Kevin Phillips,Bakerburgh,Central,,MediaTek Helio,6GB,1TB,
Mobile Phone,Toshiba,8DAC23A1,Worry music laugh research herself charge seem bad lose.,22740,2024-03-28,2024-04-12,7,Ryan Reid,South Scott,East,,Snapdragon 7 Gen,16GB,1TB,
Mobile Phone,Apple,6B48D7C2,Generation into heavy painting more senior million year senior.,169481,2024-03-26,2024-05-20,6,Jonathan Waters,Port Sheryl,East,,MediaTek Helio,6GB,128GB,
Mobile Phone,Sony,1287042D,Ready project subject surface two option research seek relate main.,183931,2023-08-09,2023-08-20,2,John Jones,Carterton,West,,Apple A-Series,6GB,1TB,
Mobile Phone,Samsung,AABC64E1,Room sister risk both trade what.,199210,2023-11-01,2023-11-21,4,Karen Terrell,West Tammy,Central,,Snapdragon 8 Gen,32GB,1TB,
Mobile Phone,Redmi,2042316E,Investment can employee certain once fill away source like.,32117,2024-03-31,2024-05-15,2,Laura Henderson,Yvonnefort,Central,,Snapdragon 7 Gen,16GB,64GB,
Mobile Phone,Huawei,4090AD8C,Operation single teach hospital analysis allow writer.,102303,2023-06-17,2023-07-07,4,Ashley Gonzalez,New Katrina,South,,Snapdragon 8 Gen,4GB,1TB,
Mobile Phone,Toshiba,01B2E229,Figure star war deep visit better chance but can resource check.,71074,2024-10-01,2024-10-28,1,Laurie Roberts,Alexandertown,North,,Apple A-Series,12GB,64GB,
Mobile Phone,Oppo,E2DEF308,Main class according end where decade gun figure right time.,95571,2023-05-09,2023-05-21,6,Robert Cox,Kellymouth,East,,Snapdragon 7 Gen,16GB,1TB,
Mobile Phone,Motorola,2400DE7E,Too concern well notice economic soon political.,90473,2023-04-18,2023-06-11,5,Richard West,West Josephburgh,West,,Apple A-Series,32GB,1TB,
Mobile Phone,Acer,796493A0,Person participant ability fire series key.,17359,2023-12-06,2024-01-29,3,Timothy Hill,Juarezland,Central,,Snapdragon 7 Gen,8GB,1TB,
Mobile Phone,Samsung,94E2E4F8,Can ever beautiful well purpose newspaper writer newspaper response company show science purpose.,41108,2024-07-09,2024-08-13,7,Jordan Miller,Lake Pamela,West,,Snapdragon 8 Gen,6GB,128GB,
Mobile Phone,HP,9B981F3D,Health save like value position south.,67927,2024-02-09,2024-02-20,10,Diane Beck,Heatherport,Central,,Samsung Exynos,12GB,1TB,
Mobile Phone,Nokia,87215072,Business tough house fund test huge cultural ahead truth city.,65823,2023-09-21,2023-10-15,1,Alyssa Hernandez,Johnberg,East,,Snapdragon 7s,32GB,128GB,
Mobile Phone,Nokia,A9193537,Image natural wrong get old theory also.,46486,2024-03-27,2024-04-12,5,Cindy Mcdonald,Laurieside,East,,Samsung Exynos,16GB,512GB,
Mobile Phone,Toshiba,BCAE6110,Character alone figure ahead shake couple.,77331,2023-06-27,2023-07-19,10,Richard Webb,Cliffordhaven,South,,Snapdragon 7s,16GB,1TB,
Mobile Phone,Samsung,5C90D165,Amount I step sister firm green understand one talk.,14578,2024-11-03,2024-12-29,8,Melinda Gutierrez,Skinnerburgh,South,,Snapdragon 7s,6GB,256GB,
Mobile Phone,Nokia,F33460DD,Tell those something popular when build director often those improve look special people.,31490,2025-01-05,2025-02-15,9,James Drake,Baileybury,Central,,MediaTek Dimensity,6GB,128GB,
Mobile Phone,iQOO,CE8F6C90,Production bed behind cold success see.,45205,2024-06-26,2024-07-09,10,Andrea Rivera,Benjaminstad,South,,Samsung Exynos,12GB,256GB,
Mobile Phone,Vivo,888FA975,Today structure itself range that focus suggest girl rule.,77162,2023-08-23,2023-10-20,9,Gary Martinez,New Elizabethshire,South,,MediaTek Dimensity,6GB,128GB,
Mobile Phone,Vivo,407BC7CD,However mean TV green general week begin garden.,147948,2025-01-12,2025-01-17,4,John Rivera,Robertsburgh,South,,Snapdragon 8 Gen,12GB,64GB,
Mobile Phone,Lenovo,44AA6730,Claim matter yet issue Congress dark develop manage.,53587,2024-11-16,2024-12-16,1,William Pierce,Owensfurt,Central,,Apple A-Series,8GB,128GB,
Mobile Phone,Motorola,10310BD3,Camera particularly art special tree laugh.,105091,2024-05-07,2024-05-10,2,Stephanie Clark,Trevinofurt,West,,Snapdragon 7s,4GB,64GB,
Mobile Phone,Asus,B98F8362,Bank stand wife identify learn skill system event happen surface smile.,179337,2024-09-25,2024-10-29,1,Michael English,Cruzchester,East,,Apple A-Series,4GB,256GB,
Mobile Phone,Nokia,C099289B,Capital discussion he threat nature between foreign performance score what.,188577,2024-05-26,2024-06-11,2,Brittney Collins,Melissabury,North,,MediaTek Dimensity,12GB,512GB,
Mobile Phone,Samsung,134BBD6E,End machine south both create partner skill sometimes quite position really eat history.,140890,2025-01-10,2025-01-13,3,Corey Thompson,Smithfort,West,,Samsung Exynos,16GB,512GB,
Mobile Phone,Asus,E860B93B,Always she reach improve interesting institution end too trouble film.,136697,2024-09-02,2024-10-20,3,Jose Knight,Port Diana,South,,MediaTek Helio,8GB,64GB,
Mobile Phone,HP,87065D3C,Level with inside president agree my amount future.,108185,2025-01-27,2025-03-27,8,Jennifer Ramirez,Andreaside,Central,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,Apple,89102471,Marriage evidence that also even when large dark discover open no food better.,48764,2024-08-16,2024-09-12,10,Michael Arnold,Barberberg,Central,,Snapdragon 7s,4GB,256GB,
Mobile Phone,Nokia,495AA192,Particularly tax bill community seem discover.,71075,2024-06-06,2024-07-21,7,Anne Taylor,Greenview,South,,Apple A-Series,16GB,512GB,
Mobile Phone,Acer,6A24365B,Board only stay myself open camera.,90618,2024-02-21,2024-04-19,10,Patrick Myers,Port Courtney,West,,Snapdragon 7 Gen,16GB,512GB,
Mobile Phone,iQOO,6F2CD145,Myself onto billion perform reveal deal particularly star.,150092,2023-12-19,2023-12-27,2,Ryan Macdonald,Martinezmouth,East,,Snapdragon 7s,32GB,128GB,
Mobile Phone,Asus,5FC1885E,Just win arrive police leader third rather long material.,23917,2024-05-08,2024-06-16,5,Jesus Buck,Port Phillipshire,East,,Snapdragon 7 Gen,6GB,512GB,
Mobile Phone,Apple,68BFD6DC,They resource reveal strong audience include official bad worker drop out.,75265,2023-11-16,2023-12-05,5,William Meyer,New Adamfort,East,,Samsung Exynos,6GB,64GB,
Mobile Phone,Motorola,EF52B5BF,Indicate wonder special attack cold seem third would likely lose idea.,68515,2024-09-15,2024-09-26,8,Charles Hoffman,Lake Christinefurt,North,,MediaTek Helio,4GB,256GB,
Mobile Phone,Lenovo,7CC65F4D,Interview enough again their degree worry voice social true despite near.,105757,2024-08-16,2024-08-24,5,Gary Marks,North Lisaburgh,East,,MediaTek Helio,6GB,64GB,
Mobile Phone,Lenovo,086BA37A,Final know option such attack side eat white.,33900,2023-05-15,2023-07-12,2,Donna Clark,Smithhaven,Central,,Snapdragon 7 Gen,4GB,128GB,
Mobile Phone,Microsoft,42AAE9F5,Purpose song pattern care keep child near structure feeling truth pay.,25026,2024-05-26,2024-06-12,2,Eric Russo,Graceton,North,,Snapdragon 8 Gen,6GB,256GB,
Mobile Phone,Google,0056245F,Executive decade simply because act pay understand stage bed hit level.,124226,2024-09-09,2024-10-08,7,Adam Sloan,East Lindsey,East,,MediaTek Dimensity,12GB,128GB,
Mobile Phone,Motorola,7F844F33,Issue almost exist difficult town prevent young example behind manage author bad scientist.,43866,2024-04-10,2024-05-25,6,Edward Moore,Julieside,North,,MediaTek Helio,6GB,1TB,
Mobile Phone,Sony,F42F3169,Wind risk director expert until last crime speak power.,55744,2023-04-03,2023-05-02,9,Jean Brock,South Matthewland,North,,Snapdragon 8 Gen,12GB,512GB,
Mobile Phone,HP,3D50B8D8,Next wonder rate total become well friend ahead point all free me.,51086,2024-11-07,2024-11-27,4,Lisa Harrison,Schneidermouth,East,,Snapdragon 7s,8GB,128GB,
Mobile Phone,Vivo,737C1CFE,Protect bill training choose they indeed analysis.,168711,2023-04-04,2023-04-27,5,Christine Lewis,Matthewview,West,,Snapdragon 7s,12GB,256GB,
Mobile Phone,Oppo,2259C5AC,Painting recently animal edge customer subject off day street pick professional doctor.,65457,2025-01-20,2025-01-27,8,Mariah Johnson,Port Curtisfort,Central,,Apple A-Series,12GB,256GB,
Mobile Phone,Nokia,4013EB95,Only hair stock positive no just PM.,170193,2025-01-05,2025-03-02,8,Dr. Karen Nguyen MD,Martinport,North,,Snapdragon 8 Gen,16GB,1TB,
Mobile Phone,Toshiba,7E1DE603,Girl process majority democratic catch marriage child company deal.,117187,2023-06-19,2023-07-27,3,Ethan Anderson,Philipton,Central,,Apple A-Series,8GB,64GB,
Mobile Phone,OnePlus,94C30BB4,Local actually wind nothing head body animal street weight.,173787,2024-12-10,2025-02-01,9,Andrew Knapp,Thomaston,Central,,Snapdragon 7s,4GB,256GB,
Mobile Phone,iQOO,30344213,Remain exactly positive some subject each meet create car onto hand although.,43803,2024-10-04,2024-10-15,3,Joseph Allen,Port Alexandra,East,,Snapdragon 8 Gen,8GB,1TB,
Mobile Phone,Acer,111C0821,Very talk when daughter foot business against most world soldier material.,34323,2024-12-10,2024-12-19,5,Jason Jones,Gabrielville,West,,Snapdragon 7s,4GB,512GB,
Mobile Phone,Asus,77F9F3E2,Late public writer end bed future president lawyer.,180061,2025-02-07,2025-02-14,5,Benjamin Brown,Matthewfort,Central,,Snapdragon 7 Gen,12GB,1TB,
Mobile Phone,Lenovo,FCAC75CC,Four action organization whose nation still receive very information.,191861,2023-06-16,2023-08-09,10,Ashley Ball,Mccormickchester,East,,MediaTek Helio,6GB,256GB,
Mobile Phone,Dell,98BE6B79,Tough investment article civil sometimes drive civil security edge sing.,155487,2024-02-25,2024-04-24,9,Shannon Goodman,West Tiffany,Central,,MediaTek Helio,12GB,256GB,
Mobile Phone,Google,39B5A73E,Thus stop technology such manage society among rule according interesting attention than chair.,83270,2024-11-11,2024-11-20,3,Ian Vaughan,Andersonbury,South,,Snapdragon 7 Gen,32GB,64GB,
Mobile Phone,Oppo,FF97D86A,Month when free together image Mrs air man move.,75605,2023-04-04,2023-05-10,10,Helen Green,Lake Samuelbury,North,,MediaTek Helio,32GB,512GB,
Mobile Phone,Apple,9768FF54,Decade yourself key education visit glass top process.,132334,2024-12-06,2024-12-27,9,Adrienne Obrien,New John,Central,,Snapdragon 7 Gen,32GB,1TB,
Mobile Phone,Apple,E4B9C4AD,And too hope much care site move environmental follow available chance heavy want.,42451,2025-01-20,2025-02-07,7,Ricardo Griffith,Orrport,South,,MediaTek Helio,32GB,512GB,
Mobile Phone,iQOO,4D047F59,Onto pay player us party heart society alone end lawyer focus.,23137,2023-08-06,2023-09-02,10,Marissa Collier,Riverachester,Central,,MediaTek Helio,16GB,1TB,
Mobile Phone,Toshiba,1B23332F,Player follow break itself our mouth wait candidate cost indicate.,54631,2023-10-06,2023-11-10,2,Steven Vargas,Dickersonland,West,,Snapdragon 8 Gen,4GB,256GB,
Mobile Phone,iQOO,943BF90B,Treat answer explain wear million blue attack industry find environmental notice front reason.,110515,2023-09-26,2023-10-08,10,Jason Taylor,Port Anna,North,,MediaTek Helio,32GB,256GB,
Mobile Phone,Motorola,DE27F0F1,Myself first cost around account past prevent including life my north.,22795,2024-01-13,2024-02-03,3,Christina Stevens,Garzaport,West,,Snapdragon 7s,6GB,256GB,
Mobile Phone,Google,9530AC3B,Recently rest that natural why enough give skin state.,67148,2023-06-08,2023-06-18,10,Jose Johnson,Lake Andrewside,South,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,Asus,16A986CB,Stand realize five significant process forget recent yard beyond ball.,46096,2023-03-27,2023-04-24,10,Randall Morton,New Ashleyland,West,,Apple A-Series,32GB,256GB,
Mobile Phone,Microsoft,2A817EA4,Brother whose home evidence almost national perform staff success each woman always.,49481,2023-11-12,2023-12-21,1,Melanie Miller,Scottburgh,Central,,MediaTek Helio,4GB,256GB,
Mobile Phone,Google,5F8327FF,Memory break offer action someone interest.,75803,2025-03-05,2025-05-02,5,Ronald Walker,New Sabrina,West,,Samsung Exynos,12GB,64GB,
Mobile Phone,Sony,47606A48,Four attack since bar partner investment above year usually argue last yes high.,185567,2024-04-17,2024-05-28,2,Bradley Lee,North Cheyenne,West,,MediaTek Dimensity,4GB,256GB,
Mobile Phone,Redmi,89B1C0A8,Situation us market sing it eight early can onto exactly.,163466,2023-09-01,2023-09-11,3,Zachary White,East Jasonstad,North,,MediaTek Helio,32GB,256GB,
Mobile Phone,Samsung,ED5C8519,Describe summer company town team chair decade development tax.,193838,2024-09-08,2024-09-12,3,Hannah Holden,North Kimberly,Central,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,Realme,65E54743,Image source light ready economy approach reason the wide child tonight those ten.,170465,2023-11-19,2024-01-15,10,Marvin Wall,Lake Nicole,West,,Snapdragon 8 Gen,12GB,256GB,
Mobile Phone,Motorola,4A87DA44,Loss hope too on program nothing court early.,23031,2024-06-06,2024-08-03,9,Connor Rodriguez,Victoriachester,North,,Snapdragon 7s,16GB,128GB,
Mobile Phone,Google,D4F203E1,Want determine various quickly media administration suddenly arm office easy.,83475,2023-06-15,2023-07-19,3,Christian Johnson,Port Danielton,North,,Samsung Exynos,8GB,128GB,
Mobile Phone,Realme,62025DC0,How fire whatever usually idea mission.,90379,2023-10-01,2023-10-25,9,William Bradley,Rebekahburgh,West,,MediaTek Dimensity,4GB,512GB,
Mobile Phone,Apple,451F7FB7,Scene at cover significant leave special out trouble argue poor particular.,170876,2024-05-27,2024-06-19,9,Carrie Peters,Port Brandon,South,,Snapdragon 7 Gen,6GB,64GB,
Mobile Phone,HP,993DA35F,Stay fish prove call much rule decision certainly game miss avoid force.,171985,2025-01-09,2025-01-29,5,Cassandra Martin,East Elizabeth,East,,Apple A-Series,12GB,512GB,
Mobile Phone,Asus,3E8A2D17,Sometimes agreement hair yet prove minute will require company.,187688,2025-03-01,2025-04-11,8,April Thompson,Jennifermouth,Central,,MediaTek Helio,6GB,1TB,
Mobile Phone,Redmi,6E21EA8B,Smile indicate your similar call they.,38769,2023-05-17,2023-07-11,4,Morgan Marquez,Swansonmouth,Central,,Samsung Exynos,4GB,128GB,
