Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Laptop,Acer,EF50E7CA,Raise major give myself or I your much.,190241,2024-12-21,2025-01-09,10,Earl Flores,Port Tiffanyport,North,Ryzen 5,Ryzen 5,6GB,256GB,512GB
Laptop,Huawei,72C71E7C,It dog before woman interesting professor main important.,98889,2025-03-19,2025-05-07,3,Alexander Brooks,Kathyburgh,East,i3,i3,8GB,512GB,512GB
Laptop,OnePlus,BBDE6829,Report use get way half set he wish more carry finish.,173798,2023-09-25,2023-11-01,8,Jacqueline Stone,Brownside,Central,Ryzen 9,Ryzen 9,12GB,256GB,256GB
Laptop,Oppo,62A425BB,Friend toward pretty today foreign evening third hospital investment.,139694,2023-08-16,2023-10-08,3,Judith Rodgers,East Charlene,Central,Ryzen 7,Ryzen 7,4GB,1TB,1TB
Laptop,Google,C055670A,Early per life hard like while reflect.,156089,2023-04-29,2023-05-31,4,Sharon Walker,Brewerland,South,Ryzen 5,Ryzen 5,12GB,1TB,256GB
Laptop,Realme,DDA99342,Low seem seek story show style think art buy pass course.,67643,2023-07-05,2023-09-03,2,Jesse Watkins,West Anthony,Central,Ryzen 3,Ryzen 3,4GB,1TB,512GB
Laptop,Asus,6AF29351,Affect surface between half military game down hundred call hospital reduce according.,98112,2024-06-23,2024-07-09,10,Tiffany Williams,Larsenstad,Central,i3,i3,16GB,64GB,2TB
Laptop,Huawei,6F6FC3B8,Science garden ten agent huge firm.,106868,2024-03-18,2024-04-17,2,Joseph White,Jamesstad,West,Ryzen 7,Ryzen 7,32GB,128GB,512GB
Laptop,Asus,78317429,Special relate happy throughout speech experience thing show several report nation fact.,22051,2025-03-18,2025-03-22,4,Jordan Guzman,New Markville,East,i7,i7,16GB,64GB,2TB
Laptop,Oppo,64E24EF2,Market sport win rather option organization rather Congress operation consider.,123016,2024-03-17,2024-05-04,5,Teresa Beck,Christineberg,West,Ryzen 9,Ryzen 9,6GB,256GB,2TB
Laptop,OnePlus,9A099215,Many certain others development opportunity site theory people.,153563,2023-12-27,2024-01-18,9,Francisco Johnson,South Mariahmouth,South,i3,i3,4GB,512GB,2TB
Laptop,HP,9C97B42D,Fish situation sometimes black idea response learn new at set choose degree color.,78816,2024-10-31,2024-12-02,1,Kimberly Anderson,Laurahaven,South,Ryzen 9,Ryzen 9,16GB,128GB,2TB
Laptop,Dell,90D8979B,Bed do cover list great stuff natural order.,100139,2023-05-04,2023-06-07,1,Mary Dorsey,New Megan,East,i5,i5,16GB,128GB,256GB
Laptop,Asus,33B962BA,Trouble card whose by list reach four style voice.,138220,2023-08-13,2023-08-20,7,Brandon Simpson,Lake Angela,Central,i9,i9,16GB,512GB,1TB
Laptop,Nokia,145EAEB7,Weight I there again behavior interview wait us huge.,152813,2023-07-20,2023-09-04,9,Jason Aguirre,North Heathertown,North,Ryzen 3,Ryzen 3,16GB,1TB,2TB
Laptop,Nokia,1265EF1B,Each end challenge total good rule scientist already measure suggest strong.,76280,2024-03-08,2024-04-14,8,Carla Brown,Gutierrezburgh,West,i7,i7,16GB,512GB,256GB
Laptop,Toshiba,6F9CE18E,Maybe itself hard else me claim information hundred you.,83869,2024-05-22,2024-05-29,3,Mark Roberson,South Amandaborough,South,Ryzen 9,Ryzen 9,12GB,512GB,2TB
Laptop,Apple,B9E7B29A,Focus parent wonder factor talk play star.,93023,2024-07-15,2024-08-30,2,Amy Smith,Daniellemouth,West,Ryzen 3,Ryzen 3,16GB,512GB,1TB
Laptop,Redmi,2FF4F7B2,Clear know place either begin everything.,195872,2023-10-02,2023-10-29,6,David Garcia,Williamsstad,West,Ryzen 9,Ryzen 9,8GB,64GB,2TB
Laptop,Huawei,B4E26AF7,Fish its significant big act east recognize energy yet score type southern focus.,20854,2024-11-27,2025-01-11,5,Jason Brown,East Jesse,Central,i7,i7,8GB,256GB,2TB
Laptop,Nokia,0A11A9A1,Trouble hundred most each seem do two act likely school firm career.,185253,2024-08-05,2024-09-18,9,Timothy Williams,Port Sierraton,West,i7,i7,12GB,512GB,512GB
Laptop,Nokia,1170368A,Religious represent choose ago pass account road month avoid kitchen able.,118342,2024-02-20,2024-02-27,9,James Stephenson,North Heatherton,Central,i7,i7,8GB,1TB,1TB
Laptop,Lenovo,9E90D99B,Product allow dinner analysis both soldier natural push woman move.,173988,2024-08-06,2024-08-25,3,Cheryl Gray,Tiffanyville,Central,Ryzen 5,Ryzen 5,4GB,512GB,256GB
Laptop,Sony,A830527A,Visit get push rule knowledge list brother court what consider audience.,48422,2023-06-02,2023-06-26,7,Brian Delgado,Port Angela,Central,Ryzen 7,Ryzen 7,4GB,512GB,256GB
Laptop,Motorola,6488C87B,Can table Congress large effect oil serve the station analysis improve movie college.,7774,2023-04-25,2023-05-07,2,Anthony Henry,West Tommy,North,Ryzen 5,Ryzen 5,32GB,256GB,2TB
Laptop,Samsung,86099FED,Child civil total tonight marriage beautiful foreign.,102045,2024-10-21,2024-11-02,2,Joshua Arnold,Port Anitaview,North,Ryzen 3,Ryzen 3,16GB,256GB,1TB
Laptop,Vivo,9697DCFF,Space decision change but worker travel agree second school or political gun media.,96346,2023-09-16,2023-10-04,5,Nicole Hodge,Cameronchester,East,Ryzen 5,Ryzen 5,12GB,1TB,512GB
Laptop,Nokia,1F0399DC,Add rather hard trip enough rise television task increase.,81960,2025-01-08,2025-02-03,10,Jennifer Wood,Pearsonborough,East,Ryzen 9,Ryzen 9,12GB,128GB,2TB
Laptop,Huawei,79C1B62E,Dog easy nothing resource short kind environmental daughter.,41903,2023-09-14,2023-10-29,7,Dawn Campos,West Susanburgh,North,i9,i9,8GB,256GB,2TB
Laptop,Samsung,EBA5F9BE,Democrat learn class use month report always.,146072,2024-11-11,2025-01-09,2,Michael Hahn,Andrewview,East,Ryzen 7,Ryzen 7,8GB,256GB,512GB
Laptop,Oppo,E434C209,Budget shoulder agency data east four structure full.,174831,2023-08-12,2023-10-04,7,Laura Miller MD,Port Mauriceview,East,i7,i7,6GB,1TB,2TB
Laptop,Huawei,2708C4BA,Example physical opportunity of improve behavior wear knowledge president tree economy.,110120,2024-11-17,2025-01-07,10,Catherine Terry,Gregoryland,East,i3,i3,32GB,512GB,256GB
Laptop,Lenovo,8704CDBA,Sure music item yard gas director near save decision sister represent business important.,139421,2024-07-25,2024-08-28,4,Jacob Williams,Pearsontown,South,i9,i9,32GB,128GB,512GB
Laptop,Samsung,C1FBD033,Task provide late box occur character various ask then just.,151219,2024-03-13,2024-03-15,1,Lisa Caldwell,Susanmouth,East,i3,i3,16GB,128GB,256GB
Laptop,Sony,56B863D8,Drug particularly bit respond night which compare rise always run especially change.,25504,2023-06-26,2023-08-06,7,James Wilson,Andreafurt,South,Ryzen 3,Ryzen 3,32GB,128GB,2TB
Laptop,Dell,0894431E,Right fact visit time treatment shake moment send course expect tax.,88203,2023-05-06,2023-05-11,1,Matthew Briggs,Amyton,North,i5,i5,4GB,256GB,512GB
Laptop,iQOO,B83946E6,Price different would happen information budget customer fill several new save discuss.,178352,2024-03-17,2024-04-20,10,Joseph Dougherty,West Chad,South,i9,i9,4GB,512GB,512GB
Laptop,Realme,DAE91399,Against food blue support western page seem would little a particular.,132749,2024-03-21,2024-05-18,8,Jeanette Rogers,New Duane,South,i9,i9,4GB,512GB,256GB
Laptop,OnePlus,816D4D5E,Born after leave tonight agreement member region important clear man whom.,75282,2025-01-31,2025-03-08,5,Justin Ayala,Bethburgh,South,Ryzen 7,Ryzen 7,4GB,64GB,512GB
Laptop,Motorola,01E3FC25,Yet college operation behind some cover office.,126427,2023-09-20,2023-11-15,3,Julie Foster,Lake Abigailchester,Central,i9,i9,4GB,512GB,2TB
Laptop,OnePlus,CA81DFB9,Go plant music them just employee enjoy far stop base investment both.,130841,2024-04-21,2024-04-29,4,Rachel Potts,Port Gloria,Central,i7,i7,6GB,512GB,1TB
Laptop,Redmi,FF50231F,Positive scene chance health speak friend.,197695,2024-08-03,2024-09-14,4,Thomas Cruz,West Juanborough,South,i9,i9,12GB,64GB,1TB
Laptop,Toshiba,6651CBAC,Method management member stuff name tend hot until staff program billion Congress challenge.,130142,2023-09-24,2023-10-01,1,Elizabeth Boyd,Chandlerview,West,i9,i9,12GB,64GB,1TB
Laptop,Nokia,BB57D556,Rate difficult worker response pull thousand bank trial.,150470,2024-08-29,2024-09-01,8,Jacob Thomas,North Allisonville,West,i5,i5,8GB,64GB,1TB
Laptop,Apple,07E4FD0A,Base hot sit many accept direction may who.,199699,2024-10-02,2024-10-21,4,Elizabeth Rojas,West Barbaraview,East,Ryzen 7,Ryzen 7,8GB,256GB,2TB
Laptop,Google,B4A699E5,Marriage husband rock alone protect model PM open.,147153,2024-07-20,2024-09-09,1,Rhonda Martinez,Lake Markstad,West,i9,i9,4GB,1TB,512GB
Laptop,Apple,6D9FDBC7,Adult hundred check threat require fly sea make month notice might.,148672,2024-02-05,2024-02-28,5,Ashley Bryant,Christopherville,North,Ryzen 3,Ryzen 3,12GB,512GB,1TB
Laptop,Asus,D2B52D23,Cost affect bed central choose will see child four various campaign.,67301,2024-02-01,2024-02-02,10,Jennifer Smith,Jessicaport,Central,Ryzen 3,Ryzen 3,4GB,256GB,2TB
Laptop,Google,945D0FFB,Way ever as stop interview toward political how rock usually environmental.,115260,2023-08-26,2023-09-09,1,Tiffany Swanson,New Alicia,South,i7,i7,32GB,256GB,256GB
Laptop,Huawei,1E6079A5,Both identify action do yard adult include first law.,68555,2023-07-24,2023-08-20,6,Austin Stone,Lucashaven,Central,Ryzen 7,Ryzen 7,8GB,256GB,1TB
Laptop,Acer,D5FE5868,One admit statement lawyer color make significant that computer force represent understand member.,147217,2024-10-27,2024-11-04,9,Jennifer Davis,Flemingchester,North,Ryzen 9,Ryzen 9,8GB,1TB,1TB
Laptop,Google,24D5C4A0,Collection reason similar recognize tell other.,32414,2024-08-19,2024-09-12,5,Victor Evans,Bradleyville,West,i3,i3,32GB,128GB,256GB
Laptop,Motorola,583B03BB,Mind center hit business before radio produce can role often back adult reduce.,63681,2023-06-26,2023-06-29,1,Kevin Rivera,West Amberberg,South,Ryzen 7,Ryzen 7,16GB,256GB,256GB
Laptop,Redmi,FF954D6E,Nation move floor analysis country myself eat develop most professor serve hard goal.,118519,2024-08-06,2024-09-25,2,Mary Alexander,Mckinneytown,Central,Ryzen 3,Ryzen 3,16GB,1TB,512GB
Laptop,Realme,B44434D0,Together any strategy region project generation over charge.,72218,2023-09-12,2023-09-21,7,Jessica Douglas,Williamsport,North,Ryzen 5,Ryzen 5,4GB,1TB,256GB
Laptop,OnePlus,ED15EF51,Fact issue available share travel thus body plan education.,172243,2023-08-24,2023-10-23,1,Paula Lloyd,Meghanborough,East,i7,i7,16GB,1TB,256GB
Laptop,OnePlus,07B1A1CC,But toward smile table woman owner skill significant yes forward off hour.,125557,2024-10-12,2024-11-09,4,Ryan Bishop,Clarkside,North,i3,i3,16GB,128GB,512GB
Laptop,Apple,91CE5226,Thus outside sister bill game one conference college listen which speech usually.,59787,2024-03-13,2024-04-17,9,Holly Bartlett,East Lisachester,East,i7,i7,12GB,64GB,1TB
Laptop,Asus,2CCB3555,Hour behavior want attorney outside where compare.,28461,2023-05-09,2023-06-07,1,Christopher Wilson,Robertsside,Central,Ryzen 3,Ryzen 3,12GB,256GB,2TB
Laptop,Lenovo,DF3304BA,Through why well door scientist health production suggest by table such decade campaign.,95211,2023-08-02,2023-08-17,5,Sara Carter,Andrewchester,East,Ryzen 5,Ryzen 5,8GB,256GB,256GB
Laptop,Asus,AF0AFF6E,Suffer third both produce difference dinner technology event sister think future everything agreement.,61358,2023-07-16,2023-08-02,3,David Briggs,New Victoria,South,Ryzen 5,Ryzen 5,8GB,256GB,512GB
Laptop,Oppo,254883BA,Company I them remain see pattern.,135016,2024-04-05,2024-04-24,5,Michael Li,Hallmouth,East,i5,i5,8GB,256GB,2TB
Laptop,Motorola,A20A0A65,Themselves account describe country sort meet think able.,24816,2024-08-08,2024-08-18,1,Devon Richardson,Sheltonton,North,Ryzen 7,Ryzen 7,8GB,64GB,1TB
Laptop,Huawei,DA9FB355,Treat environmental card fish ability box.,58072,2023-09-19,2023-11-09,8,Shaun Johnson,Jonesville,North,i7,i7,16GB,128GB,256GB
Laptop,Toshiba,2F0495C2,Girl possible carry that style make control light arrive style street recognize especially.,43939,2023-11-23,2023-11-30,7,Michael Jones,East Christopher,South,i9,i9,6GB,1TB,256GB
Laptop,Redmi,DCCCF907,Cover too test project heart heavy direction table.,40926,2024-05-25,2024-06-13,3,Jasmine Nolan,Hoffmanfort,East,Ryzen 5,Ryzen 5,16GB,512GB,512GB
Laptop,Vivo,E15C75B9,Realize create enough country girl employee quite affect major.,46199,2024-01-14,2024-02-19,1,Ronald Stewart,Allenshire,North,i5,i5,32GB,1TB,512GB
Laptop,Microsoft,C677B97B,Perhaps last song ever certain now oil either order air view capital recently.,140478,2023-11-07,2023-12-22,3,Brandon Martinez,East Ralph,East,i9,i9,6GB,512GB,256GB
Laptop,Microsoft,EBEC13DD,Knowledge economy news analysis area hope once.,141546,2023-10-16,2023-12-03,10,Amy Duncan,East Sheila,South,i7,i7,16GB,64GB,256GB
Laptop,Nokia,B2990311,Agency raise least building value something.,159879,2023-10-22,2023-11-16,8,Mr. Devin Johnson,Port Jeremy,Central,Ryzen 7,Ryzen 7,4GB,64GB,256GB
Laptop,Samsung,F1342B3A,Only produce account deep point long will near.,17818,2024-12-28,2025-01-11,7,Teresa Terrell,Port Brandon,West,i5,i5,16GB,64GB,256GB
Laptop,Acer,EA83BE17,Provide administration kitchen home best year event play control wait.,58377,2024-04-03,2024-04-25,7,Teresa Spencer,Harperberg,West,i7,i7,4GB,512GB,512GB
Laptop,Dell,9A708630,Better play Republican mind could network specific federal across great chair prove collection.,35075,2024-09-29,2024-11-20,1,Courtney Lynch,Rochaborough,Central,Ryzen 9,Ryzen 9,8GB,512GB,512GB
Laptop,Samsung,39A164B1,Quite fast big city itself point really.,9942,2024-01-30,2024-03-03,8,Mrs. Megan Taylor PhD,Phillipsburgh,South,Ryzen 9,Ryzen 9,32GB,1TB,1TB
Laptop,Redmi,E536A527,Town case this investment player reduce.,85553,2024-02-08,2024-03-09,4,Jaime Hurst,Tanyaburgh,East,Ryzen 9,Ryzen 9,8GB,1TB,512GB
Laptop,Motorola,1BF5A2C5,Paper tonight medical contain site also financial store right lot.,105821,2024-04-27,2024-06-12,4,Eric Russell,Lake Kristineside,South,i9,i9,32GB,256GB,1TB
Laptop,Samsung,DF933B82,Arm official material child reflect example fire them lead.,17688,2025-03-11,2025-03-23,7,Kristen Miller,Scottshire,East,i7,i7,8GB,64GB,512GB
Laptop,Motorola,D8FF5CC7,Stock player hand attorney second TV.,168209,2024-09-11,2024-10-12,8,David Reyes,Denisehaven,South,i3,i3,8GB,512GB,512GB
Laptop,Vivo,84A1F24F,Police throughout hot none low policy yet red dinner deep suffer different car.,69024,2024-04-13,2024-04-26,8,Frank Ramirez,East Karenmouth,West,Ryzen 7,Ryzen 7,4GB,64GB,512GB
Laptop,Oppo,FC07F325,Discussion degree yourself kitchen here instead evidence note painting always bank order.,38816,2024-02-09,2024-04-06,7,Michelle Mora,Curtisfurt,Central,i9,i9,16GB,512GB,1TB
Laptop,iQOO,3B25A0C2,Indeed someone each interview civil price almost response.,147411,2024-03-10,2024-03-18,10,Kristina Brown,Hansonview,West,Ryzen 3,Ryzen 3,4GB,256GB,256GB
Laptop,Vivo,F23C2D8D,Drop health could even poor son project draw garden finally not trade.,10809,2024-12-06,2024-12-30,2,Matthew Carney,Port Timothyland,Central,i5,i5,8GB,256GB,2TB
Laptop,OnePlus,4EC34CD1,Add themselves teach campaign free world number.,140230,2024-08-19,2024-10-18,10,Benjamin Cooper,Russellport,Central,i5,i5,4GB,64GB,256GB
Laptop,iQOO,9AE5E714,Nation not recognize authority painting man board religious have.,139188,2023-04-26,2023-06-16,10,Tamara White,West Carlosbury,East,Ryzen 5,Ryzen 5,4GB,512GB,1TB
Laptop,Nokia,F9C2F428,Join half edge still staff on smile.,12293,2023-10-11,2023-10-26,7,Tara Smith,Batestown,South,i3,i3,16GB,64GB,512GB
Laptop,Samsung,90369B78,Challenge will human cover beat put Mr increase a product letter rate particularly.,121337,2023-09-21,2023-11-18,4,Andrea Contreras,New Daniel,West,Ryzen 3,Ryzen 3,4GB,64GB,2TB
Laptop,Redmi,ED96E56B,Yourself enjoy he speech tree sit market spring spend successful.,132123,2023-08-22,2023-09-11,4,Jordan Davies,North Phillip,Central,i9,i9,4GB,256GB,512GB
Laptop,Huawei,4B4324B8,Assume actually none claim because different throw ask career will machine prove space.,119415,2024-07-22,2024-09-08,10,Matthew Ryan,Robinsonside,East,i9,i9,32GB,64GB,2TB
Laptop,Nokia,A6381944,Campaign animal goal interest Republican their prevent southern happen.,23387,2023-07-05,2023-07-15,8,Amanda Jackson,Port Julieport,West,Ryzen 9,Ryzen 9,16GB,128GB,1TB
Laptop,OnePlus,C07D9F65,Wish executive less often trade realize produce car.,49445,2023-03-25,2023-05-18,2,Thomas Webster,Georgeville,Central,Ryzen 7,Ryzen 7,16GB,128GB,512GB
Laptop,iQOO,4CAD36F5,That else fight meeting likely his high draw whatever chair.,140008,2024-06-14,2024-06-24,7,Elizabeth Dixon,Alyssahaven,South,Ryzen 5,Ryzen 5,8GB,64GB,2TB
Laptop,Toshiba,4A5E8E70,Western story upon whom save kind fear on wall.,153208,2023-10-03,2023-10-12,2,Nathaniel Hardin,Lake Jenniferburgh,East,i9,i9,12GB,256GB,512GB
Laptop,Sony,FC8A5774,Energy especially price guy million inside sport.,176394,2024-11-03,2024-12-21,7,Christopher Walsh,West Heather,Central,i5,i5,32GB,64GB,1TB
Laptop,Oppo,6ACB25BE,Can wife laugh later feel second else kid identify ago.,142117,2024-04-23,2024-06-01,7,Victoria Davis,South Kevin,West,i9,i9,12GB,512GB,2TB
Laptop,Motorola,92F5E167,Present foreign change court first arrive.,15945,2024-10-29,2024-11-11,7,Elizabeth Perez,South Trevortown,East,Ryzen 5,Ryzen 5,32GB,1TB,256GB
Laptop,Realme,5DF12590,Program power event him record land success benefit drive myself some ok.,16924,2023-04-22,2023-06-18,5,Kevin Davis,East Danny,West,i7,i7,12GB,512GB,2TB
Laptop,Google,D1736B20,Method loss cost four system grow traditional consumer ready recent drop.,12229,2023-07-20,2023-08-03,4,Amy Thomas,Lake Melissa,South,Ryzen 5,Ryzen 5,12GB,1TB,256GB
Laptop,Google,A038B287,Task new activity find once focus whether race ten exactly how news gas.,121641,2024-11-30,2025-01-15,3,Amanda Chang,East Rebecca,West,Ryzen 5,Ryzen 5,16GB,64GB,256GB
Laptop,Acer,1AF8F7E2,With guess fish environmental drop quality.,12557,2025-02-09,2025-02-28,7,James Ruiz,Mooreton,East,i3,i3,32GB,512GB,2TB
Laptop,Oppo,4C70CBD0,American stock tend shoulder high so.,49739,2024-12-01,2025-01-09,4,Michael Wright,West Jason,South,i7,i7,32GB,1TB,256GB
Laptop,Realme,759A9E38,Near though staff rest understand difficult toward.,135238,2023-11-10,2023-11-20,5,Michael Simpson,Lake Samuel,South,i9,i9,32GB,64GB,1TB
Laptop,Samsung,2ED2F81E,Myself floor health two coach program teach whole produce fast while loss.,62262,2024-11-21,2024-12-07,4,Ashley Gray,North Michael,North,i5,i5,4GB,512GB,1TB
Laptop,HP,50BAEF40,Daughter south skill way direction ahead imagine buy final standard himself under involve.,164792,2023-09-28,2023-11-09,7,William Jackson,Jessicastad,South,i9,i9,4GB,1TB,512GB
Laptop,Redmi,32730165,Time past Democrat capital night Mrs former despite green high trip current.,122500,2024-12-12,2025-02-06,4,Thomas Lawrence,Bradleymouth,Central,Ryzen 9,Ryzen 9,4GB,64GB,256GB
Laptop,Toshiba,8A45EDE1,Much point TV significant current half age form great our wait shoulder bad.,62901,2025-02-03,2025-02-10,4,Christopher Perez,Stevenborough,North,Ryzen 3,Ryzen 3,32GB,128GB,512GB
Laptop,Asus,992DAA7E,Study available couple store cut interest piece.,38405,2025-02-04,2025-03-29,9,Mary Lopez,Timothyshire,North,i7,i7,12GB,64GB,512GB
Laptop,Asus,6C1B6915,Responsibility main yourself trouble stop involve manage attorney magazine know example.,158543,2024-07-15,2024-08-27,6,Bobby Marshall,Youngmouth,East,Ryzen 7,Ryzen 7,6GB,64GB,512GB
Laptop,Vivo,CF6A35C1,Present behind when for major us until hold while woman.,197635,2023-08-09,2023-09-13,7,Jessica Clark,Veronicabury,West,Ryzen 5,Ryzen 5,4GB,256GB,2TB
Laptop,Lenovo,DAF831D5,Research involve watch wind carry foreign suddenly brother recognize role consumer.,58057,2024-09-16,2024-10-22,10,Keith Perkins,Huntside,West,i9,i9,16GB,512GB,2TB
Laptop,Dell,1497965D,Production no notice individual including modern.,152880,2023-07-13,2023-07-24,9,Sylvia Yang,East Hayley,West,Ryzen 7,Ryzen 7,16GB,256GB,2TB
Laptop,Asus,EA139E72,Forget next again brother wide however or gas spring apply about open.,162699,2023-06-21,2023-06-23,1,Ivan Davis,South Roger,East,i3,i3,4GB,256GB,1TB
Laptop,Nokia,30FE1788,Best Congress conference hard over couple indicate.,190570,2024-07-08,2024-09-01,7,Carlos Erickson,Garciaburgh,East,Ryzen 3,Ryzen 3,8GB,1TB,2TB
Laptop,OnePlus,BAD38D19,Last firm someone since news remember consumer young door clear where.,14905,2025-02-25,2025-03-01,3,Logan Ruiz,West Sherrymouth,Central,i5,i5,8GB,64GB,512GB
Laptop,Sony,E8AA89C3,Fast grow shoulder use some speak natural significant investment poor threat help.,9610,2023-07-30,2023-08-22,7,Thomas Hernandez,Jenniferfurt,South,Ryzen 5,Ryzen 5,32GB,128GB,1TB
Laptop,HP,E7E4E298,Assume through some future stage share.,122001,2023-05-04,2023-06-18,6,Michael Jones,South Austin,West,i3,i3,8GB,1TB,1TB
Laptop,Oppo,7463C5E7,Newspaper mouth suffer build trip statement institution eye seat say her.,191869,2024-07-03,2024-07-04,9,Jason Lucas,South Juliashire,North,i9,i9,8GB,512GB,512GB
Laptop,Toshiba,F6E3D8FE,Success sort beautiful task seat democratic buy leave also agent his.,33769,2025-02-28,2025-04-03,5,Latoya Mccormick,Brittanyborough,West,i3,i3,16GB,512GB,2TB
Laptop,Redmi,F2290F9C,Head need many state policy reduce these fast policy.,68063,2025-02-13,2025-03-22,3,Heather Baxter,Maryville,North,Ryzen 9,Ryzen 9,16GB,256GB,512GB
Laptop,Dell,F7E16F91,Soldier girl civil investment follow lose professional.,15578,2024-10-19,2024-11-08,6,Traci Kline,Port Danielle,East,Ryzen 5,Ryzen 5,32GB,512GB,256GB
Laptop,Realme,64DB4322,Morning conference billion treatment common enough.,84055,2024-04-12,2024-05-29,6,Caroline Bowman,Whitehaven,South,i3,i3,16GB,64GB,1TB
Laptop,Samsung,899BC87F,Find consumer then what approach plan professor great huge adult.,55616,2024-10-06,2024-11-13,9,Lacey Frazier,West Timothyland,North,Ryzen 9,Ryzen 9,6GB,512GB,1TB
Laptop,Oppo,EBF907F5,Control lay push put poor individual may.,19137,2024-07-02,2024-07-07,1,Amanda Avila,North Emilyton,West,i9,i9,6GB,1TB,2TB
Laptop,Redmi,8AE2B4D5,Politics move kind off others kitchen join method citizen arm paper first.,147330,2023-11-07,2023-11-25,4,Alexandra Campos,West Larryfort,North,Ryzen 3,Ryzen 3,8GB,64GB,2TB
Laptop,Samsung,C94174F1,Change challenge old adult week exist.,174260,2023-11-27,2024-01-09,9,Karen Oneal,Lake Amberberg,South,i9,i9,16GB,128GB,1TB
Laptop,Redmi,07EBD7D4,Table ball detail run I sort laugh seek surface card.,69151,2024-05-04,2024-06-16,5,Eric Sanchez,Wheelerside,Central,i3,i3,8GB,64GB,256GB
Laptop,Redmi,0AE69F32,Operation table especially suddenly professor officer how rock.,140897,2023-08-27,2023-10-11,3,Jason Mckay,Bassshire,South,Ryzen 3,Ryzen 3,8GB,512GB,1TB
Laptop,OnePlus,CEEE5018,Seat discussion country north experience must consumer power standard often than consider make.,189997,2024-12-12,2025-01-30,3,Yvonne Strickland DDS,Perrystad,Central,i5,i5,12GB,64GB,256GB
Laptop,Lenovo,5D10A9E1,Speak Mrs property value nearly relationship itself.,128674,2024-05-26,2024-06-04,5,Andrew Farley,Potterborough,East,Ryzen 9,Ryzen 9,12GB,512GB,256GB
Laptop,Samsung,0224C322,Thank wait purpose away husband performance another prove particularly outside.,93630,2024-09-04,2024-09-21,5,Anne Lawson,North Vicki,North,i7,i7,12GB,512GB,512GB
Laptop,Vivo,3F5B4579,Class never miss join seem discuss painting.,162798,2023-05-05,2023-06-26,1,Lisa Miranda,Davidfurt,Central,Ryzen 3,Ryzen 3,4GB,256GB,512GB
Laptop,Vivo,F9173155,Car or here she leave some sound long ball choice second.,130150,2024-08-22,2024-09-14,1,Brandon Hanson,Ramseystad,North,i9,i9,12GB,1TB,256GB
Laptop,Google,5A76ECC3,Notice member science night least develop product field class ready director second Republican.,80072,2024-09-06,2024-10-22,5,Carlos Morse,New Douglas,East,Ryzen 9,Ryzen 9,8GB,1TB,512GB
Laptop,Google,C169705C,Chair leave west machine call central market but wish fish.,135720,2024-11-21,2025-01-09,4,Susan Baldwin,Amyville,Central,i5,i5,32GB,256GB,256GB
Laptop,Realme,3F51DBB3,Mean daughter single hope president morning school hit actually summer.,42201,2025-03-03,2025-04-05,9,Suzanne Morrison,Sandrafort,West,i3,i3,32GB,1TB,1TB
Laptop,OnePlus,57140334,Agency entire forward scene experience catch modern.,89310,2023-09-10,2023-10-23,10,Tyler Johnson,Emilyport,West,Ryzen 3,Ryzen 3,32GB,64GB,1TB
Laptop,HP,80A39C69,Money meet buy bill general set effect wait add sometimes answer hope fine.,32414,2024-12-05,2025-01-25,6,Robert Miller,East Catherine,South,Ryzen 5,Ryzen 5,8GB,64GB,256GB
Laptop,Vivo,49D1648A,Past because leave same responsibility many plant kitchen reason.,33307,2023-12-12,2024-01-24,4,Amy Harrison,New Marcfurt,Central,i7,i7,4GB,128GB,1TB
Laptop,Nokia,EAAEE7DC,Oil culture education address school class current any surface film Democrat play care.,81214,2024-06-30,2024-07-03,8,Bridget Gray,Wardfort,East,i3,i3,8GB,64GB,512GB
Laptop,Redmi,8BAF8869,Inside she pattern card dream view staff family thought easy poor.,58547,2024-10-15,2024-12-10,1,Natalie Davis,Gregorystad,West,i7,i7,16GB,1TB,1TB
Laptop,iQOO,20F2CECE,Page road window job laugh poor foot maintain almost prevent hospital food.,157880,2023-04-14,2023-05-18,5,Chad Thompson,East Crystal,West,Ryzen 9,Ryzen 9,12GB,128GB,1TB
Laptop,Microsoft,7AF5C7A0,Last a guy like close history reflect position enjoy boy value.,68664,2023-09-02,2023-09-12,10,Nancy Anderson,North Christinaborough,South,Ryzen 5,Ryzen 5,4GB,64GB,1TB
Laptop,Oppo,9F414880,But peace movie decide theory occur new finally.,29080,2025-01-17,2025-01-21,1,Dylan Olson,Caitlinburgh,East,i5,i5,32GB,128GB,2TB
Laptop,Lenovo,92AD2C0C,Table area foot industry position into myself society.,75127,2024-06-10,2024-07-18,6,Lauren Hebert,Paigehaven,South,i9,i9,12GB,512GB,2TB
Laptop,Google,DBA0EDBA,During me I consumer life president town whether.,10221,2024-01-30,2024-03-26,3,Lisa Thomas,Arnoldport,North,Ryzen 7,Ryzen 7,16GB,256GB,2TB
Laptop,Google,ECCFD32D,So window make behavior mean perhaps attention low why similar spend both.,126230,2024-06-01,2024-07-15,2,Jason Davis,New Patriciaside,East,Ryzen 5,Ryzen 5,6GB,1TB,256GB
